,order_str,order_id
144,"[{'id': 'cf6f00c52d514e7d9fb77fb26a579551', 'dt': Timestamp('2018-07-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-30 04:15:00+0000', tz='UTC'), 'amount': -109, 'filled': -109, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",144
145,[],145
146,[],146
147,[],147
148,"[{'id': '3e911b0749da48748e00959523ded606', 'dt': Timestamp('2018-08-03 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-03 04:15:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",148
149,"[{'id': 'd457cc8ad9034379b6a02e67409d8a61', 'dt': Timestamp('2018-08-06 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-06 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",149
150,[],150
151,[],151
152,"[{'id': '1504c93dee614990a0017a134804e2ba', 'dt': Timestamp('2018-08-09 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-09 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",152
153,"[{'id': '560f1a166aa94c7ebed93ba5787a555b', 'dt': Timestamp('2018-08-10 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-10 04:15:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",153
154,[],154
155,[],155
156,[],156
157,[],157
158,[],158
159,[],159
160,[],160
161,[],161
162,[],162
163,[],163
164,[],164
165,[],165
166,[],166
167,[],167
168,[],168
169,[],169
170,[],170
171,[],171
172,[],172
173,[],173
174,[],174
175,[],175
176,"[{'id': 'd2038c60d3fb4c0daf88182beec5da3f', 'dt': Timestamp('2018-09-17 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-17 04:15:00+0000', tz='UTC'), 'amount': 100, 'filled': 100, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",176
177,"[{'id': 'd9bd996ddc444a66881d30307c7a7e85', 'dt': Timestamp('2018-09-18 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-18 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",177
178,"[{'id': '8b216ffc31b04b1a9f2b24b935078816', 'dt': Timestamp('2018-09-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-19 04:15:00+0000', tz='UTC'), 'amount': 13, 'filled': 13, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",178
179,"[{'id': '20496be7789c48ca9f9385a2d8ffadcf', 'dt': Timestamp('2018-09-21 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-21 04:15:00+0000', tz='UTC'), 'amount': -11, 'filled': -11, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",179
180,"[{'id': '1e89e7ae5ca54d97b73b412e8f775a8e', 'dt': Timestamp('2018-09-24 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-24 04:15:00+0000', tz='UTC'), 'amount': 11, 'filled': 11, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",180
181,"[{'id': '3af7940ce14543f8b2d6b2c31597b423', 'dt': Timestamp('2018-09-25 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-25 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",181
182,"[{'id': 'ba47ff407db24eeea82286850b0c2d32', 'dt': Timestamp('2018-09-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-26 04:15:00+0000', tz='UTC'), 'amount': -12, 'filled': -12, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",182
183,[],183
184,[],184
185,[],185
186,[],186
187,[],187
188,[],188
189,[],189
190,[],190
191,[],191
192,[],192
193,[],193
194,[],194
195,[],195
196,[],196
197,[],197
198,[],198
199,[],199
200,[],200
201,[],201
202,[],202
203,[],203
204,[],204
205,[],205
206,[],206
207,[],207
208,[],208
209,[],209
210,[],210
211,[],211
212,[],212
213,[],213
214,[],214
215,"[{'id': '37703011e9344b25a63e3fd3e025e628', 'dt': Timestamp('2018-11-16 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-16 04:15:00+0000', tz='UTC'), 'amount': -108, 'filled': -108, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",215
216,[],216
217,[],217
218,[],218
219,[],219
220,[],220
221,[],221
222,[],222
223,[],223
224,[],224
225,[],225
226,[],226
227,[],227
228,[],228
229,[],229
230,[],230
231,[],231
232,[],232
233,[],233
234,[],234
235,[],235
236,[],236
237,[],237
238,[],238
239,[],239
240,[],240
241,[],241
242,"[{'id': '982cd3e551fe4d6aa1eca013db2990bf', 'dt': Timestamp('2018-12-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-12-27 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",242
243,[],243
244,[],244
245,[],245
246,"[{'id': 'e2aed5b3626b4a7ea44aba373d2a0d0d', 'dt': Timestamp('2019-01-02 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-02 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",246
247,[],247
248,[],248
249,[],249
250,[],250
251,[],251
252,[],252
253,[],253
254,[],254
255,[],255
256,[],256
257,[],257
258,[],258
259,[],259
260,[],260
261,[],261
262,[],262
263,[],263
264,"[{'id': 'ea193c75d5ca475abee788f56b60d2e5', 'dt': Timestamp('2019-01-28 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-28 04:15:00+0000', tz='UTC'), 'amount': 114, 'filled': 114, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",264
265,"[{'id': '154713b2fdd64abd9534be555680be2b', 'dt': Timestamp('2019-01-29 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-29 04:15:00+0000', tz='UTC'), 'amount': -10, 'filled': -10, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",265
266,"[{'id': 'dfcd83958d97495a9e9e4b1877c0d46d', 'dt': Timestamp('2019-01-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-01-30 04:15:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",266
267,[],267
268,[],268
269,"[{'id': 'd239b64f0bfd4f0a9e85d4d72ed9902c', 'dt': Timestamp('2019-02-04 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-04 04:15:00+0000', tz='UTC'), 'amount': -9, 'filled': -9, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",269
270,[],270
271,[],271
272,[],272
273,[],273
274,[],274
275,[],275
276,[],276
277,[],277
278,[],278
279,[],279
280,"[{'id': 'ae3d2a5416c74a4695b6dfd209536efc', 'dt': Timestamp('2019-02-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-02-19 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",280
281,[],281
282,[],282
283,[],283
284,[],284
285,[],285
286,[],286
287,[],287
288,[],288
289,[],289
290,[],290
291,[],291
292,"[{'id': '69815e20bc2c43268d5f212d7cb7708a', 'dt': Timestamp('2019-03-08 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-08 04:15:00+0000', tz='UTC'), 'amount': -110, 'filled': -110, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",292
293,"[{'id': '8ecbede9c37f416ea6f4fe099997fb07', 'dt': Timestamp('2019-03-11 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-11 04:15:00+0000', tz='UTC'), 'amount': -9, 'filled': -9, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",293
294,[],294
295,[],295
296,[],296
297,"[{'id': 'd29be44aef804ef08df451ea16915cbb', 'dt': Timestamp('2019-03-15 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-15 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",297
298,[],298
299,"[{'id': '3180144420c04047b6042ebfb586a931', 'dt': Timestamp('2019-03-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-19 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",299
300,[],300
301,"[{'id': '39cb30b259ae4c9ba055b17855962f99', 'dt': Timestamp('2019-03-22 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-22 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",301
302,"[{'id': 'e34ee2098fa84bca88b0ef5dc8813806', 'dt': Timestamp('2019-03-25 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-25 04:15:00+0000', tz='UTC'), 'amount': 7, 'filled': 7, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",302
303,"[{'id': 'a58ea5a4d3c44d9aa8d07e3795bab9d9', 'dt': Timestamp('2019-03-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-26 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",303
304,"[{'id': '3efcdd17d42a48d4b9b0a3baff9c03a0', 'dt': Timestamp('2019-03-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-27 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",304
305,"[{'id': '628452ab85a04998887a98eab5fa8e00', 'dt': Timestamp('2019-03-28 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-28 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",305
306,"[{'id': '8e6e978d5d954190b9fb63f96c56a6cd', 'dt': Timestamp('2019-03-29 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-03-29 04:15:00+0000', tz='UTC'), 'amount': -7, 'filled': -7, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",306
307,[],307
308,[],308
309,"[{'id': '88e386412f274bac95bef34e5a8c7255', 'dt': Timestamp('2019-04-03 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-03 04:15:00+0000', tz='UTC'), 'amount': 10, 'filled': 10, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",309
310,"[{'id': '87a7f6cc8c5b442096ad1ab50d40a1e2', 'dt': Timestamp('2019-04-04 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-04 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",310
311,[],311
312,[],312
313,[],313
314,[],314
315,[],315
316,[],316
317,[],317
318,[],318
319,[],319
320,[],320
321,[],321
322,"[{'id': '8ef0c7ec9bef4f2fa67f3f663a1d1653', 'dt': Timestamp('2019-04-24 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-04-24 04:15:00+0000', tz='UTC'), 'amount': 94, 'filled': 94, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",322
323,[],323
324,[],324
325,[],325
326,[],326
327,[],327
328,[],328
329,[],329
330,[],330
331,[],331
332,[],332
333,[],333
334,[],334
335,[],335
336,[],336
337,[],337
338,[],338
339,"[{'id': '9f3017d269f24ef1bfa4f839f8439667', 'dt': Timestamp('2019-05-21 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-21 04:15:00+0000', tz='UTC'), 'amount': -92, 'filled': -92, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",339
340,[],340
341,"[{'id': 'dd6eb1b3635b4316997ca03423eda80b', 'dt': Timestamp('2019-05-23 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-23 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",341
342,[],342
343,[],343
344,"[{'id': 'cd5ec1b82d50409e9d35c5542b66ce1f', 'dt': Timestamp('2019-05-28 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 04:15:00+0000', tz='UTC'), 'amount': -7, 'filled': -7, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",344
345,"[{'id': '5a267fa8f8ae4a5fab9857975753f7bf', 'dt': Timestamp('2019-05-29 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-29 04:15:00+0000', tz='UTC'), 'amount': 7, 'filled': 7, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",345
346,[],346
347,[],347
348,[],348
349,[],349
350,[],350
351,[],351
352,[],352
353,[],353
354,[],354
355,[],355
356,[],356
357,[],357
358,[],358
359,[],359
360,[],360
361,[],361
362,[],362
363,[],363
364,[],364
365,"[{'id': 'd0e3bccd7160438ba053c776b778fd72', 'dt': Timestamp('2019-06-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-06-27 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",365
366,[],366
367,[],367
368,[],368
369,[],369
370,"[{'id': 'ccfa7c7854c647918631af38dbd00907', 'dt': Timestamp('2019-07-04 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-04 04:15:00+0000', tz='UTC'), 'amount': -6, 'filled': -6, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",370
371,[],371
372,"[{'id': 'e6c6ecce612e4d71b79d9968831d8e1f', 'dt': Timestamp('2019-07-08 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-07-08 04:15:00+0000', tz='UTC'), 'amount': 6, 'filled': 6, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",372
373,[],373
374,[],374
375,[],375
376,[],376
377,[],377
378,[],378
379,[],379
380,[],380
381,[],381
382,[],382
383,[],383
384,[],384
385,[],385
386,[],386
387,[],387
388,[],388
