,order_str,order_id
0,[],0
1,[],1
2,[],2
3,[],3
4,[],4
5,[],5
6,[],6
7,[],7
8,[],8
9,[],9
10,[],10
11,[],11
12,[],12
13,[],13
14,[],14
15,[],15
16,[],16
17,[],17
18,[],18
19,[],19
20,[],20
21,[],21
22,[],22
23,[],23
24,[],24
25,"[{'id': 'c13c4341db09422ca99ce5f1715204d0', 'dt': Timestamp('2018-02-06 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-06 04:15:00+0000', tz='UTC'), 'amount': -38, 'filled': -38, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",25
26,[],26
27,[],27
28,[],28
29,[],29
30,[],30
31,"[{'id': '68d30757fa1c4296b5dad4217764845e', 'dt': Timestamp('2018-02-15 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-15 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",31
32,[],32
33,"[{'id': '34c7403922864aed9250ded0ba10a4b2', 'dt': Timestamp('2018-02-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-19 04:15:00+0000', tz='UTC'), 'amount': -2, 'filled': -2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",33
34,[],34
35,[],35
36,[],36
37,[],37
38,[],38
39,[],39
40,[],40
41,[],41
42,"[{'id': '2962755fbc4b4476829165ce84ddf309', 'dt': Timestamp('2018-03-05 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",42
43,[],43
44,"[{'id': 'aeebba4bcafe4875a0498653c5be95cf', 'dt': Timestamp('2018-03-07 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-07 04:15:00+0000', tz='UTC'), 'amount': -2, 'filled': -2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",44
45,"[{'id': '1fab7cd5c61944b899f3156846e18ae8', 'dt': Timestamp('2018-03-08 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-08 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",45
46,"[{'id': '991f2c37589648aba406a4d39a4ccd7f', 'dt': Timestamp('2018-03-09 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-09 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",46
47,[],47
48,[],48
49,[],49
50,[],50
51,[],51
52,[],52
53,[],53
54,[],54
55,[],55
56,"[{'id': '548fbc32129b49b9ad5f4423802b1b4c', 'dt': Timestamp('2018-03-23 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-23 04:15:00+0000', tz='UTC'), 'amount': -3, 'filled': -3, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",56
57,[],57
58,[],58
59,[],59
60,[],60
61,[],61
62,[],62
63,[],63
64,[],64
65,[],65
66,[],66
67,[],67
68,[],68
69,[],69
70,[],70
71,[],71
72,[],72
73,[],73
74,"[{'id': '30535db3a3e54936baf4b4ed79045682', 'dt': Timestamp('2018-04-20 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-20 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",74
75,[],75
76,[],76
77,[],77
78,"[{'id': 'a107f2558cce4eb3a4fb31614fd6cbfc', 'dt': Timestamp('2018-04-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-04-26 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",78
79,[],79
80,[],80
81,[],81
82,[],82
83,[],83
84,[],84
85,[],85
86,[],86
87,[],87
88,[],88
89,[],89
90,[],90
91,[],91
92,[],92
93,[],93
94,[],94
95,[],95
96,[],96
97,[],97
98,[],98
99,[],99
100,[],100
101,[],101
102,[],102
103,[],103
104,[],104
105,[],105
106,[],106
107,[],107
108,[],108
109,[],109
110,[],110
111,"[{'id': 'b6b145d1df644a8e93b46e970501449e', 'dt': Timestamp('2018-06-13 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-06-13 04:15:00+0000', tz='UTC'), 'amount': 85, 'filled': 85, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",111
112,[],112
113,[],113
114,[],114
115,[],115
116,[],116
117,[],117
118,[],118
119,[],119
120,[],120
121,[],121
122,[],122
123,[],123
124,[],124
125,[],125
126,[],126
127,[],127
128,[],128
129,[],129
130,[],130
131,[],131
132,[],132
133,[],133
134,[],134
135,[],135
136,[],136
137,[],137
138,[],138
139,[],139
140,[],140
141,[],141
142,"[{'id': '788cf2f031534cc088fa9a3956ee6e18', 'dt': Timestamp('2018-07-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-26 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",142
143,[],143
144,"[{'id': '836691d320484810b6c010a7207d8a5a', 'dt': Timestamp('2018-07-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-07-30 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",144
145,[],145
146,[],146
147,[],147
148,[],148
149,"[{'id': 'b8c32900178e4676a7eb30f4b356b2fb', 'dt': Timestamp('2018-08-06 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-06 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",149
150,"[{'id': 'e5be268a89314add93df2a6a0da5997a', 'dt': Timestamp('2018-08-07 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-07 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",150
151,[],151
152,[],152
153,[],153
154,"[{'id': '8aefa310b7f343c9bde494cc9f0fe696', 'dt': Timestamp('2018-08-13 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",154
155,[],155
156,[],156
157,[],157
158,[],158
159,[],159
160,[],160
161,[],161
162,[],162
163,[],163
164,[],164
