,transaction_str,txn_id
358,"[{'amount': -22, 'dt': Timestamp('2017-06-15 04:16:00+0000', tz='UTC'), 'price': 1365.1974843286616, 'order_id': '17bdc5538dbe42dcac5edaae16e74baa', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -160, 'dt': Timestamp('2017-06-15 04:16:00+0000', tz='UTC'), 'price': 198.64842499942264, 'order_id': 'e840e644e2844bdea03e9e916ceedcb4', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",358
359,"[{'amount': 22, 'dt': Timestamp('2017-06-16 04:16:00+0000', tz='UTC'), 'price': 1407.8981965703447, 'order_id': 'dbc995fc21344aabbd3387581f54b84a', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2017-06-16 04:16:00+0000', tz='UTC'), 'price': 1634.7852188436336, 'order_id': '5656095c200c4b91a05e19b3dad9b72a', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-06-16 04:16:00+0000', tz='UTC'), 'price': 196.2499996929757, 'order_id': 'cf9863ac992a4d09b8cb9bf696ae1afc', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",359
360,"[{'amount': 18, 'dt': Timestamp('2017-06-19 04:16:00+0000', tz='UTC'), 'price': 1651.2001038777632, 'order_id': '10c0e21ad9b845e6a35f8b30aacc2dd0', 'sid': Equity(2 [HDFC]), 'commission': None}]",360
361,"[{'amount': -18, 'dt': Timestamp('2017-06-20 04:16:00+0000', tz='UTC'), 'price': 1640.4480774978042, 'order_id': 'dcccef4526ea48a8bcf773e8035a1654', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 2, 'dt': Timestamp('2017-06-20 04:16:00+0000', tz='UTC'), 'price': 200.40000023970262, 'order_id': '59bccc3fe33d4af3b6a76ae314372f34', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",361
362,"[{'amount': 18, 'dt': Timestamp('2017-06-21 04:16:00+0000', tz='UTC'), 'price': 1620.502814670993, 'order_id': '717f81022874403382f346551c6f1bd6', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 158, 'dt': Timestamp('2017-06-21 04:16:00+0000', tz='UTC'), 'price': 199.6565142622059, 'order_id': '3087a22a6e3a4a4d924135b95b4133cc', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -110, 'dt': Timestamp('2017-06-21 04:16:00+0000', tz='UTC'), 'price': 289.7981460890676, 'order_id': '039ab1765fbb47bba23e7877aec8adbf', 'sid': Equity(7 [SBIN]), 'commission': None}]",362
363,"[{'amount': -22, 'dt': Timestamp('2017-06-22 04:16:00+0000', tz='UTC'), 'price': 1422.5844836249294, 'order_id': 'c9456885bd49410ea2e9cb89f4f87066', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-06-22 04:16:00+0000', tz='UTC'), 'price': 196.40000004216168, 'order_id': 'ef58d9a76d00433d884f0826e298176b', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",363
364,"[{'amount': 22, 'dt': Timestamp('2017-06-23 04:16:00+0000', tz='UTC'), 'price': 1389.4515234529188, 'order_id': '9f5755d287974cdc827a741398e9d413', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2017-06-23 04:16:00+0000', tz='UTC'), 'price': 1649.6488652274447, 'order_id': '96b2be578e4f43f7b221d96683ed1df2', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -163, 'dt': Timestamp('2017-06-23 04:16:00+0000', tz='UTC'), 'price': 188.59933406227685, 'order_id': 'b4a757f2ad6d4b90b914cb1f67e577d0', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",364
365,"[{'amount': 37, 'dt': Timestamp('2017-06-27 04:16:00+0000', tz='UTC'), 'price': 843.7600928365114, 'order_id': 'b771cd9911c8490ea0be440be5665add', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -2, 'dt': Timestamp('2017-06-27 04:16:00+0000', tz='UTC'), 'price': 185.6499999519292, 'order_id': '91baee0b1bb24432a378bfc60270ac1a', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': 110, 'dt': Timestamp('2017-06-27 04:16:00+0000', tz='UTC'), 'price': 282.85006988456485, 'order_id': 'e88a5dfded0d43f2abf70986b8fa00f4', 'sid': Equity(7 [SBIN]), 'commission': None}]",365
366,"[{'amount': -22, 'dt': Timestamp('2017-06-28 04:16:00+0000', tz='UTC'), 'price': 1335.0899047258981, 'order_id': 'f3c0d4f53a6e466081900d90949f8318', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 18, 'dt': Timestamp('2017-06-28 04:16:00+0000', tz='UTC'), 'price': 1649.0017165361064, 'order_id': '7c75128b8d724b9d85adaf7a3d64ed6f', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -113, 'dt': Timestamp('2017-06-28 04:16:00+0000', tz='UTC'), 'price': 275.4499909920538, 'order_id': '7502499adbc24b9c9a63113667cda2bb', 'sid': Equity(7 [SBIN]), 'commission': None}]",366
367,"[{'amount': 22, 'dt': Timestamp('2017-06-29 04:16:00+0000', tz='UTC'), 'price': 1385.5257421508518, 'order_id': '2ed003f895de4f038e13fe3be5326cbc', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2017-06-29 04:16:00+0000', tz='UTC'), 'price': 1639.0495430173721, 'order_id': 'd858a12772fd4332a37fe823f218af2d', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 4, 'dt': Timestamp('2017-06-29 04:16:00+0000', tz='UTC'), 'price': 192.65000003492023, 'order_id': 'd80021ac2a01497a856a464990e341fe', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-06-29 04:16:00+0000', tz='UTC'), 'price': 278.35000001726286, 'order_id': '0988cfca733a4805b9e4c1cc9bb8c538', 'sid': Equity(7 [SBIN]), 'commission': None}]",367
368,"[{'amount': -22, 'dt': Timestamp('2017-06-30 04:16:00+0000', tz='UTC'), 'price': 1357.4922871718568, 'order_id': '57ae63cf6836473f917b396aaf509edd', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 18, 'dt': Timestamp('2017-06-30 04:16:00+0000', tz='UTC'), 'price': 1614.9098394775424, 'order_id': '0e3a31babb12462580972a2713288a80', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-06-30 04:16:00+0000', tz='UTC'), 'price': 271.19999988560227, 'order_id': '8e3d26ad91da41de87c78254e38594ad', 'sid': Equity(7 [SBIN]), 'commission': None}]",368
369,"[{'amount': 22, 'dt': Timestamp('2017-07-03 04:16:00+0000', tz='UTC'), 'price': 1370.1554472854373, 'order_id': 'ade9dfa2064e45fb900e20786becd52f', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2017-07-03 04:16:00+0000', tz='UTC'), 'price': 1608.4478696824206, 'order_id': '8700671dc6c445f58aef8d9934ee1b79', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-07-03 04:16:00+0000', tz='UTC'), 'price': 196.00000000443882, 'order_id': 'd799c7c85d2b4d63b293ef8bdc91a547', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",369
370,"[{'amount': 18, 'dt': Timestamp('2017-07-04 04:16:00+0000', tz='UTC'), 'price': 1624.015524708633, 'order_id': '5963597bf37d4291ac34afd522c9689b', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 2, 'dt': Timestamp('2017-07-04 04:16:00+0000', tz='UTC'), 'price': 199.5000000401895, 'order_id': '9066274834fc41688b65dba796e404fe', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': 113, 'dt': Timestamp('2017-07-04 04:16:00+0000', tz='UTC'), 'price': 275.20208090737236, 'order_id': '691f5066986b40309b1175cd837e8e8e', 'sid': Equity(7 [SBIN]), 'commission': None}]",370
371,"[{'amount': -18, 'dt': Timestamp('2017-07-05 04:16:00+0000', tz='UTC'), 'price': 1627.4734012824445, 'order_id': '85a52164eedb4b4580a56643b11ce56f', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -112, 'dt': Timestamp('2017-07-05 04:16:00+0000', tz='UTC'), 'price': 273.29987873307743, 'order_id': 'd8aff6d12e5047c2913a45918918d8b6', 'sid': Equity(7 [SBIN]), 'commission': None}]",371
372,"[{'amount': -22, 'dt': Timestamp('2017-07-06 04:16:00+0000', tz='UTC'), 'price': 1400.035064158346, 'order_id': '43f907acd633485dae1b44c6c155fbb8', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 18, 'dt': Timestamp('2017-07-06 04:16:00+0000', tz='UTC'), 'price': 1638.0016525419098, 'order_id': '872ef9cbcb6a4af2955060522ce78d6c', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 111, 'dt': Timestamp('2017-07-06 04:16:00+0000', tz='UTC'), 'price': 278.15042284441336, 'order_id': 'afa42b0865d249648e83f99aa1562fe5', 'sid': Equity(7 [SBIN]), 'commission': None}]",372
373,"[{'amount': -36, 'dt': Timestamp('2017-07-07 04:16:00+0000', tz='UTC'), 'price': 831.9623358985966, 'order_id': '2e85ea6d6e9f4d4ab1c60a38f615a0dc', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -109, 'dt': Timestamp('2017-07-07 04:16:00+0000', tz='UTC'), 'price': 281.49970959098573, 'order_id': 'c499cbbcad324b4596f2ab06f527779b', 'sid': Equity(7 [SBIN]), 'commission': None}]",373
374,"[{'amount': -18, 'dt': Timestamp('2017-07-10 04:16:00+0000', tz='UTC'), 'price': 1630.496956121717, 'order_id': 'ef36c700734543efaf58307797bd51e5', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-07-10 04:16:00+0000', tz='UTC'), 'price': 194.6999999882745, 'order_id': 'c23e71951a7f466abff5d3d2cace9ba5', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-07-10 04:16:00+0000', tz='UTC'), 'price': 279.8999999883519, 'order_id': '334d8b7f8137476f906e6f97f60800cc', 'sid': Equity(7 [SBIN]), 'commission': None}]",374
375,"[{'amount': 18, 'dt': Timestamp('2017-07-11 04:16:00+0000', tz='UTC'), 'price': 1631.7906094719872, 'order_id': 'd3ace6ed82484aafaa51787ac42f1517', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 108, 'dt': Timestamp('2017-07-11 04:16:00+0000', tz='UTC'), 'price': 288.85024407995115, 'order_id': '9b66831d55fb4a19b2016f4f39fd9c6c', 'sid': Equity(7 [SBIN]), 'commission': None}]",375
376,"[{'amount': -18, 'dt': Timestamp('2017-07-12 04:16:00+0000', tz='UTC'), 'price': 1636.88341054457, 'order_id': '782a5fd1ffef4ed1a5cd9ef64c209a9c', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 154, 'dt': Timestamp('2017-07-12 04:16:00+0000', tz='UTC'), 'price': 201.3505865818824, 'order_id': '652adf6374c9416983812d71ba3f592d', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -106, 'dt': Timestamp('2017-07-12 04:16:00+0000', tz='UTC'), 'price': 284.7994982851337, 'order_id': 'edbcb4cb0bc54b639f7946ea68049ab3', 'sid': Equity(7 [SBIN]), 'commission': None}]",376
377,"[{'amount': 21, 'dt': Timestamp('2017-07-13 04:16:00+0000', tz='UTC'), 'price': 1461.6735904526008, 'order_id': '00aaf5256e96467cb5813d3817f4c2e5', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}]",377
378,"[{'amount': -1, 'dt': Timestamp('2017-07-14 04:16:00+0000', tz='UTC'), 'price': 206.9999999978509, 'order_id': 'c31b7e91b6494191bb7c4e2359789e91', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",378
379,"[{'amount': 105, 'dt': Timestamp('2017-07-17 04:16:00+0000', tz='UTC'), 'price': 290.95061863253, 'order_id': '86c0482686294bf3948176c6d90837a2', 'sid': Equity(7 [SBIN]), 'commission': None}]",379
380,[],380
381,"[{'amount': -1, 'dt': Timestamp('2017-07-19 04:16:00+0000', tz='UTC'), 'price': 210.64999998689277, 'order_id': '82fdb1f4036e4a36a5c19563e4e17af3', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",381
382,"[{'amount': 18, 'dt': Timestamp('2017-07-20 04:16:00+0000', tz='UTC'), 'price': 1653.011927679208, 'order_id': '43dee2a4b6774531b2d50052cee635ed', 'sid': Equity(2 [HDFC]), 'commission': None}]",382
383,[],383
384,"[{'amount': 36, 'dt': Timestamp('2017-07-24 04:16:00+0000', tz='UTC'), 'price': 852.2546152912727, 'order_id': '8597a8ea79a84f1ebe1ac4a6e4e70164', 'sid': Equity(3 [HDFCBANK]), 'commission': None}]",384
385,[],385
386,"[{'amount': -26, 'dt': Timestamp('2017-07-26 04:16:00+0000', tz='UTC'), 'price': 866.789483837979, 'order_id': '2aeed682415642eda2eda4c391ebb83b', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -2, 'dt': Timestamp('2017-07-26 04:16:00+0000', tz='UTC'), 'price': 221.29999972477552, 'order_id': 'fbf333597ca74e759020ac4ecc9c7d3c', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -10, 'dt': Timestamp('2017-07-26 04:17:00+0000', tz='UTC'), 'price': 867.7240259934628, 'order_id': '2aeed682415642eda2eda4c391ebb83b', 'sid': Equity(3 [HDFCBANK]), 'commission': None}]",386
387,"[{'amount': 35, 'dt': Timestamp('2017-07-27 04:16:00+0000', tz='UTC'), 'price': 882.0536006858928, 'order_id': '81c1e90d322d4232ade60942ca4c1dc6', 'sid': Equity(3 [HDFCBANK]), 'commission': None}]",387
388,"[{'amount': -34, 'dt': Timestamp('2017-07-28 04:16:00+0000', tz='UTC'), 'price': 889.5056478912524, 'order_id': '5f88a20945804a238e84beda53a48c3a', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -18, 'dt': Timestamp('2017-07-28 04:16:00+0000', tz='UTC'), 'price': 1716.8996418091258, 'order_id': '87d5b21993a345ce89b0243b1590e228', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-07-28 04:16:00+0000', tz='UTC'), 'price': 217.4000007173728, 'order_id': '8db6c5fef73e4e6483f71796134c5bca', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",388
389,"[{'amount': 34, 'dt': Timestamp('2017-07-31 04:16:00+0000', tz='UTC'), 'price': 890.5174764092125, 'order_id': 'e7cb45a5a59e4954ad0421f1ae346889', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': 17, 'dt': Timestamp('2017-07-31 04:16:00+0000', tz='UTC'), 'price': 1781.7501916609822, 'order_id': 'e6fd0f5bedb74e0eb9dfada0e620c674', 'sid': Equity(2 [HDFC]), 'commission': None}]",389
390,"[{'amount': -1, 'dt': Timestamp('2017-08-01 04:16:00+0000', tz='UTC'), 'price': 224.04999998363937, 'order_id': '7192a2f2e2b747a1b30adbc60426e405', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-08-01 04:16:00+0000', tz='UTC'), 'price': 312.1999999772541, 'order_id': 'f4faf1821d804df1b689f26793fd263f', 'sid': Equity(7 [SBIN]), 'commission': None}]",390
391,[],391
392,"[{'amount': 1, 'dt': Timestamp('2017-08-03 04:16:00+0000', tz='UTC'), 'price': 1747.7000009207836, 'order_id': '5c6077559882496b885d9d6543991c8a', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-08-03 04:16:00+0000', tz='UTC'), 'price': 226.0499998578861, 'order_id': '2d2d18d0ae5d4b86b81d756eaa63f333', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",392
393,"[{'amount': -18, 'dt': Timestamp('2017-08-04 04:16:00+0000', tz='UTC'), 'price': 1725.6987019079181, 'order_id': '9092db2221e24c9da5d53053d8fce5ef', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-08-04 04:16:00+0000', tz='UTC'), 'price': 301.4500001322967, 'order_id': '9ac06340dfc44ab8a56dc0c3adf48510', 'sid': Equity(7 [SBIN]), 'commission': None}]",393
394,"[{'amount': 18, 'dt': Timestamp('2017-08-07 04:16:00+0000', tz='UTC'), 'price': 1731.350548599945, 'order_id': '45148987cc454818b2eaf6a92cbe225a', 'sid': Equity(2 [HDFC]), 'commission': None}]",394
395,"[{'amount': -1, 'dt': Timestamp('2017-08-08 04:16:00+0000', tz='UTC'), 'price': 1818.499997381779, 'order_id': '96fb584c6e2c4d6b8f3daabcf98cd7b9', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-08-08 04:16:00+0000', tz='UTC'), 'price': 888.7000153775184, 'order_id': 'f9c0f8f8d10b44ccb680b4df4cc29f2a', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -3, 'dt': Timestamp('2017-08-08 04:16:00+0000', tz='UTC'), 'price': 241.0499999340213, 'order_id': 'fbd5957c819f4f998701834a8bcda624', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",395
396,[],396
397,[],397
398,"[{'amount': -18, 'dt': Timestamp('2017-08-11 04:16:00+0000', tz='UTC'), 'price': 1599.9496828607782, 'order_id': 'b133c2d363634e7bb3f0e9b597398c9f', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -133, 'dt': Timestamp('2017-08-11 04:16:00+0000', tz='UTC'), 'price': 232.84912939517966, 'order_id': 'a2af2b005209487ebd280a809fefa329', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -104, 'dt': Timestamp('2017-08-11 04:16:00+0000', tz='UTC'), 'price': 295.44965471703773, 'order_id': 'bdbef2e07ed3494f9190e951ef82a8c0', 'sid': Equity(7 [SBIN]), 'commission': None}]",398
399,"[{'amount': 18, 'dt': Timestamp('2017-08-14 04:16:00+0000', tz='UTC'), 'price': 1716.7013315917798, 'order_id': '9307125284274da1b9e1a72897c0a3ed', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': 134, 'dt': Timestamp('2017-08-14 04:16:00+0000', tz='UTC'), 'price': 227.35019194749978, 'order_id': '661defda72cb415aa447006e61cbec86', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -4, 'dt': Timestamp('2017-08-14 04:16:00+0000', tz='UTC'), 'price': 278.1499999673017, 'order_id': 'df14c09daf0e4ce497bf9b2e585d1781', 'sid': Equity(7 [SBIN]), 'commission': None}]",399
400,"[{'amount': -18, 'dt': Timestamp('2017-08-16 04:16:00+0000', tz='UTC'), 'price': 1690.4411590782488, 'order_id': 'f960bdd393204faf95742e373c2e79ae', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -136, 'dt': Timestamp('2017-08-16 04:16:00+0000', tz='UTC'), 'price': 228.29652224196965, 'order_id': 'cf2303656cb04766b9335079acf97a3d', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",400
401,"[{'amount': 17, 'dt': Timestamp('2017-08-17 04:16:00+0000', tz='UTC'), 'price': 1741.0006454663114, 'order_id': 'a3aa879b49be407e81a3554b810c1877', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -35, 'dt': Timestamp('2017-08-17 04:16:00+0000', tz='UTC'), 'price': 886.8927006145592, 'order_id': 'f0d79e9110ca4dee8badfef73a197214', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -17, 'dt': Timestamp('2017-08-17 04:16:00+0000', tz='UTC'), 'price': 1732.39518024007, 'order_id': '2396ddbd85b94ab3a268e20a7912b92d', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 132, 'dt': Timestamp('2017-08-17 04:16:00+0000', tz='UTC'), 'price': 237.70436754616043, 'order_id': '5d31dc96d2144decbedd21c7a6b16409', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-08-17 04:16:00+0000', tz='UTC'), 'price': 284.60000000396315, 'order_id': '009bced7802f46d4b46ab095467a4220', 'sid': Equity(7 [SBIN]), 'commission': None}]",401
402,"[{'amount': 34, 'dt': Timestamp('2017-08-18 04:16:00+0000', tz='UTC'), 'price': 874.051992861392, 'order_id': '8c23f7a84a1440b6ac4b5a52f56626a8', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': 3, 'dt': Timestamp('2017-08-18 04:16:00+0000', tz='UTC'), 'price': 226.7500001923539, 'order_id': '4feecfa650994edfa68a8245b7f89eae', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",402
403,"[{'amount': -16, 'dt': Timestamp('2017-08-21 04:16:00+0000', tz='UTC'), 'price': 1724.388270634499, 'order_id': 'd52bf22407ae4eb38e073b3198737416', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-08-21 04:16:00+0000', tz='UTC'), 'price': 233.69999998078436, 'order_id': '9bdec2dba88e47de9c40ac0bb365d31e', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",403
404,"[{'amount': -1, 'dt': Timestamp('2017-08-22 04:16:00+0000', tz='UTC'), 'price': 1691.199990516846, 'order_id': '61593d87067c499e87dde600d86a7d20', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -34, 'dt': Timestamp('2017-08-22 04:16:00+0000', tz='UTC'), 'price': 871.4920996646733, 'order_id': '245d97e6ca284d1a8fa968c387a557c1', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -134, 'dt': Timestamp('2017-08-22 04:16:00+0000', tz='UTC'), 'price': 227.09943938483949, 'order_id': '9e26f101f426477eaec7c93dd284d798', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-08-22 04:16:00+0000', tz='UTC'), 'price': 272.84999998651455, 'order_id': 'b978f85fcc034212a1ce5327adb41060', 'sid': Equity(7 [SBIN]), 'commission': None}]",404
405,"[{'amount': 135, 'dt': Timestamp('2017-08-23 04:16:00+0000', tz='UTC'), 'price': 227.0502640352554, 'order_id': 'b0967df1f4f446578fb9cc1b48697bb1', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",405
406,"[{'amount': 17, 'dt': Timestamp('2017-08-24 04:16:00+0000', tz='UTC'), 'price': 1793.9521549150475, 'order_id': '5498183a88f2442ca8baab16307b6871', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -1, 'dt': Timestamp('2017-08-24 04:16:00+0000', tz='UTC'), 'price': 233.09999979013332, 'order_id': 'aeb4b04f6d9d40b684518cec5c24c9c1', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-08-24 04:16:00+0000', tz='UTC'), 'price': 278.35000003766453, 'order_id': 'b489d67148cb4442898bdad229d9be7e', 'sid': Equity(7 [SBIN]), 'commission': None}]",406
407,"[{'amount': 34, 'dt': Timestamp('2017-08-28 04:16:00+0000', tz='UTC'), 'price': 882.8810988589391, 'order_id': '43aa1affe11b4adb85504654a933dd4b', 'sid': Equity(3 [HDFCBANK]), 'commission': None}]",407
408,"[{'amount': 16, 'dt': Timestamp('2017-08-29 04:16:00+0000', tz='UTC'), 'price': 1747.3103291190216, 'order_id': 'bbb6df5131c44ef3b37dbcee140c0b9e', 'sid': Equity(2 [HDFC]), 'commission': None}]",408
409,"[{'amount': -16, 'dt': Timestamp('2017-08-30 04:16:00+0000', tz='UTC'), 'price': 1803.9850739524918, 'order_id': '36e6808563264153afd2fe3844e92b32', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}, {'amount': -19, 'dt': Timestamp('2017-08-30 04:16:00+0000', tz='UTC'), 'price': 877.682822283491, 'order_id': 'ef2916e1baeb448cb95f8ed45db4708f', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -16, 'dt': Timestamp('2017-08-30 04:16:00+0000', tz='UTC'), 'price': 1751.0994599688395, 'order_id': 'cdc13148e1c94d8eadb995a822f7b1f4', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': -131, 'dt': Timestamp('2017-08-30 04:16:00+0000', tz='UTC'), 'price': 232.69862469255577, 'order_id': '979322aec2714a07a301fab3d48b21aa', 'sid': Equity(4 [HINDALCO]), 'commission': None}, {'amount': -15, 'dt': Timestamp('2017-08-30 04:17:00+0000', tz='UTC'), 'price': 878.2905047798192, 'order_id': 'ef2916e1baeb448cb95f8ed45db4708f', 'sid': Equity(3 [HDFCBANK]), 'commission': None}]",409
410,"[{'amount': 16, 'dt': Timestamp('2017-08-31 04:16:00+0000', tz='UTC'), 'price': 1782.886254953576, 'order_id': 'ac333b2a1c8f4fdcb7d845b5b3c5630f', 'sid': Equity(0 [BAJFINANCE]), 'commission': None}]",410
411,"[{'amount': 16, 'dt': Timestamp('2017-09-01 04:16:00+0000', tz='UTC'), 'price': 1759.003517427319, 'order_id': '52ce685f70c34339a0a9966465d5e2ed', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-09-01 04:16:00+0000', tz='UTC'), 'price': 239.3500000540271, 'order_id': 'f67aca27d21243b6a78f13d42a4c1552', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",411
412,"[{'amount': 34, 'dt': Timestamp('2017-09-04 04:16:00+0000', tz='UTC'), 'price': 880.5662544093022, 'order_id': 'e71adcabc547404d984c467a642928ac', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': 126, 'dt': Timestamp('2017-09-04 04:16:00+0000', tz='UTC'), 'price': 243.75129149157928, 'order_id': '537c7e36a7d34311867cece5c8bdcb66', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",412
413,"[{'amount': -34, 'dt': Timestamp('2017-09-05 04:16:00+0000', tz='UTC'), 'price': 881.8949767176931, 'order_id': '02142ec679054454b37f5b5430e4f99d', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': 109, 'dt': Timestamp('2017-09-05 04:16:00+0000', tz='UTC'), 'price': 278.55189936441116, 'order_id': 'cba1f6b2888c4279b5d1a376ff55dc63', 'sid': Equity(7 [SBIN]), 'commission': None}]",413
414,"[{'amount': 34, 'dt': Timestamp('2017-09-06 04:16:00+0000', tz='UTC'), 'price': 870.9124909462512, 'order_id': '8c4ca41cb58748359c1f04657aab106e', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': 1, 'dt': Timestamp('2017-09-06 04:16:00+0000', tz='UTC'), 'price': 239.50000036912581, 'order_id': 'ebf12f11c1694118ae4c5d4f1a9ab6df', 'sid': Equity(4 [HINDALCO]), 'commission': None}]",414
415,"[{'amount': -34, 'dt': Timestamp('2017-09-07 04:16:00+0000', tz='UTC'), 'price': 881.7232745915989, 'order_id': 'adbff8ea715841eca1ed6ade074b9752', 'sid': Equity(3 [HDFCBANK]), 'commission': None}, {'amount': -16, 'dt': Timestamp('2017-09-07 04:16:00+0000', tz='UTC'), 'price': 1767.2985665360577, 'order_id': '96f5e5b0a2704ecd9a0ce2b98e53330d', 'sid': Equity(2 [HDFC]), 'commission': None}, {'amount': 2, 'dt': Timestamp('2017-09-07 04:16:00+0000', tz='UTC'), 'price': 273.9000001353877, 'order_id': '6984aec1457741f3a498666def2445cb', 'sid': Equity(7 [SBIN]), 'commission': None}]",415
